,org_airport,dest_airport,distance
3067,EGE,EWR,38.41874542459709
3068,PVD,IAD,13.416407864998739
3069,ORD,ALB,22.45707015618912
3070,GUC,IAH,22.740272645683035
3071,MSY,STL,18.0
3072,SJC,MDW,41.08138264469685
3073,DFW,ELP,18.110770276274835
3074,EGE,ORD,30.56795707926848
3075,LIH,SEA,54.26601146205606
3076,ATL,VLD,6.324555320336759
3077,CHO,LGA,10.770329614269007
3078,MIA,BHM,16.0
3079,CVG,EWR,16.079800993793423
3080,ILM,CLT,6.324555320336759
3081,EWR,MSN,24.47529366524537
3082,AUS,ELP,18.110770276274835
3083,HOU,TUL,14.0
3084,MCI,BOS,27.833792411383683
3085,MSY,PHX,26.832815729997478
3086,SFO,MDW,42.27339588914048
3087,SFO,BFL,7.211102550927978
3088,ORD,CHO,18.973665961010276
3089,DEN,DIK,14.560219778561036
3090,STL,IAH,16.473008225579203
3091,SAV,IAD,14.422205101855956
3092,SUN,SFO,16.0
3093,TYR,IAH,6.0
3094,MCI,BNA,17.08800749063506
3095,SMF,SNA,12.806248474865697
3096,SNA,HOU,26.832815729997478
3097,OGG,BLI,52.85451730930857
3098,KOA,SEA,52.85451730930857
3099,CHS,DCA,13.416407864998739
3100,ATL,DAY,12.0
3101,STL,IAD,20.8
3102,DFW,GSP,24.212393520674492
3103,DVL,DEN,17.30664612222715
3104,HDN,IAH,26.046112953759533
3105,FAR,SLC,25.848791074245618
3106,CLT,BDL,16.0
3107,MCI,TPA,27.152900397563425
3108,KOA,SFO,46.164921748011224
3109,MTJ,IAH,24.0
3110,IAH,AMA,16.97056274847714
3111,CLT,IAD,8.48528137423857
3112,RDU,CLE,13.416407864998739
3113,HNL,OAK,46.18051537174525
3114,SEA,SBA,21.346662502602136
3115,EGE,IAH,23.78570999570961
3116,IAH,LBB,14.422205101855956
3117,IAH,GRK,8.485281374238571
3118,ICT,MDW,17.232527382830412
3119,SFO,IND,43.26661530556787
3120,DAY,IAD,14.142135623730951
3121,LIH,SFO,48.373546489791295
3122,DAL,SFO,31.771685507696944
3123,AUS,TPA,24.47529366524537
3124,FLL,AUS,27.94279871451677
3125,MSY,SAN,32.599386497294695
3126,SDF,MCO,17.232527382830412
3127,CLT,STL,16.70449041425688
3128,MEI,PIB,4.242640687119286
3129,EWR,GSO,12.806248474865697
3130,ORD,SUX,18.110770276274835
3131,SAN,BOI,17.672577627499617
3132,PHX,MRY,18.973665961010276
3133,EWR,MSP,31.06638054231616
3134,PIT,IAD,7.211102550927978
3135,BWI,OKC,25.653069991718336
3136,ELP,HOU,17.88854381999832
3137,LBB,DAL,10.198039027185569
3138,TPA,RDU,17.88854381999832
3139,SRQ,LGA,25.298221281347036
3140,ORD,CAE,16.0
3141,ORD,XNA,17.204650534085253
3142,PHX,FAT,15.231546211727817
3143,MDW,AUS,23.78570999570961
3144,MKE,TPA,25.298221281347036
3145,ORD,AVP,19.200000000000003
3146,BWI,JFK,6.324555320336759
3147,PHX,SBP,16.492422502470642
3148,RSW,TTN,25.043961347997648
3149,DCA,EWR,7.211102550927978
3150,SDF,BWI,18.110770276274835
3151,TPA,ROC,26.82088738278434
3152,ORF,BWI,6.0
3153,MCO,SYR,25.298221281347036
3154,FLL,ORH,29.372095601097314
3155,ATL,SYR,20.489997559785117
3156,ORD,SCE,16.079800993793423
3157,CLE,MKE,12.165525060596439
3158,ATL,MLI,16.0
3159,HNL,SAN,49.781924430459696
3160,HNL,SMF,47.774470169746515
3161,MCO,LBE,19.464840096954305
3162,PVD,EWR,6.324555320336759
3163,IAH,DSM,19.464840096954305
3164,MCO,SAT,27.247018185482247
3165,OAK,ABQ,25.799224794555357
3166,ABY,ATL,6.0
3167,BHM,ORD,16.1245154965971
3168,SLC,BUR,18.439088914585774
3169,SFO,RDM,14.142135623730951
3170,SLC,GTF,14.0
3171,FNT,LAS,39.06916943063929
3172,TUS,SEA,30.734996339677675
3173,HNL,SJC,47.274517448621296
3174,ATL,ALB,22.740272645683035
3175,LGA,GSO,14.422205101855956
3176,SBA,SEA,21.346662502602136
3177,ATL,PVD,24.422940035957996
3178,ATL,ATW,18.727519857151403
3179,EWR,GSP,16.0
3180,BWI,BNA,16.70449041425688
3181,FLL,STL,24.992798962901293
3182,DEN,ELP,16.492422502470642
3183,JFK,CLE,16.1245154965971
3184,JFK,CVG,17.672577627499617
3185,SLC,ONT,16.97056274847714
3186,DEN,AMA,10.0
3187,JAX,IAH,22.45707015618912
3188,GJT,SLC,6.324555320336759
3189,SLC,ABQ,14.142135623730951
3190,SGU,SLC,7.211102550927978
3191,DCA,PHL,6.708203932499369
3192,DAL,LIT,8.94427190999916
3193,HOU,BNA,18.24280680158621
3194,TPA,HPN,26.629307163349182
3195,SLC,BNA,30.381573362813192
3196,BNA,RDU,16.1245154965971
3197,LAS,FLL,43.68065933568311
3198,MKE,LGA,22.627416997969522
3199,SDF,DFW,21.466252583997985
3200,MCO,SWF,23.62371689637344
3201,MSP,JFK,24.475293665245363
3202,DTW,RIC,15.620499351813308
3203,DTW,PVD,19.266551326067674
3204,ATL,MDT,17.00823330037544
3205,ATL,BQK,7.211102550927978
3206,DTW,RDU,17.204650534085253
3207,MSP,SBN,15.231546211727817
3208,BWI,CLE,10.770329614269007
3209,DTW,ABE,16.492422502470642
3210,DFW,JLN,11.661903789690601
3211,SFO,ANC,43.34974048365226
3212,BOS,BNA,25.848791074245618
3213,LAS,LIT,27.70415131347647
3214,RDU,PHX,40.87052727822336
3215,SAT,TPA,25.799224794555357
3216,TPA,BHM,14.422205101855956
3217,RIC,FLL,18.24280680158621
3218,MSP,JAX,29.50254226333724
3219,MSP,SJC,34.63408725518835
3220,DTW,OKC,25.043961347997648
3221,MSP,TTN,31.06638054231616
3222,JFK,CMH,18.110770276274835
3223,JFK,IND,20.86144769664848
3224,JFK,ORF,10.0
3225,BHM,DEN,30.357865537616444
3226,MSP,BOI,27.62607463973121
3227,ORD,OAK,42.27339588914048
3228,DCA,MCI,27.247018185482247
3229,HOU,CLT,25.848791074245618
3230,MCO,SAN,43.4658486630596
3231,ABQ,SEA,24.0
3232,TYS,ATL,6.708203932499369
3233,MSP,PHL,29.89046670763105
3234,MSP,GEG,29.024127893874777
3235,IAH,AEX,7.211102550927978
3236,DTW,EVV,11.313708498984761
3237,ICT,DAL,10.198039027185569
3238,LIH,OAK,48.373546489791295
3239,KOA,SJC,47.22880476997063
3240,MSP,MSO,25.314027731674784
3241,MSP,ANC,52.671149598238316
3242,PIB,DFW,16.1245154965971
3243,MSP,BIL,24.053274205396654
3244,DEN,BMI,25.649951267010238
3245,MSY,AUS,14.142135623730951
3246,TPA,MEM,17.00823330037544
3247,SWF,FLL,25.848791074245618
3248,AVP,ATL,19.266551326067674
3249,DTW,MSN,12.165525060596439
3250,EVV,DFW,18.659046063504963
3251,AVL,EWR,18.867962264113206
3252,BNA,MSY,16.1245154965971
3253,LAS,STL,30.095846889562686
3254,MDW,GSP,17.204650534085253
3255,SDF,LAS,36.07991130809498
3256,MSP,BDL,25.45584412271571
3257,DTW,PDX,46.93825731745907
3258,MSP,RIC,27.94279871451677
3259,DTW,PIA,12.649110640673518
3260,DTW,CVG,6.324555320336759
3261,DTW,CAK,8.485281374238571
3262,MKE,CLE,12.165525060596439
3263,EWR,GRR,17.88854381999832
3264,FLL,CMH,21.04471430074545
3265,MCO,ROC,24.83867951401604
3266,HOU,MAF,14.560219778561036
3267,MSP,CMH,19.332873557751316
3268,DTW,CLE,6.708203932499369
3269,DFW,BIS,22.908513701242168
3270,DTW,SBN,6.324555320336759
3271,GRR,IAH,26.241951146970763
3272,EWR,SDF,17.88854381999832
3273,PHL,LGA,6.708203932499369
3274,BOS,MKE,25.6
3275,BWI,IND,16.0
3276,SFO,RDU,52.85451730930857
3277,DTW,OMA,19.266551326067674
3278,GRB,ATL,18.727519857151403
3279,MSP,DAY,16.473008225579203
3280,DTW,IND,8.48528137423857
3281,GRK,IAH,8.485281374238571
3282,HSV,DEN,29.89046670763105
3283,PHL,SFO,56.451040734427565
3284,PHL,MSY,28.844410203711917
3285,DEN,ABQ,8.94427190999916
3286,OKC,BWI,25.653069991718336
3287,ANC,SFO,43.34974048365226
3288,DTW,CID,16.1245154965971
3289,HNL,LAS,53.51784749034662
3290,MSP,ICT,16.1245154965971
3291,LFT,DEN,25.298221281347036
3292,CLT,RIC,7.211102550927978
3293,BOS,LGB,57.42473334722591
3294,ATL,PIA,17.204650534085253
3295,ATL,CHA,6.708203932499369
3296,ILG,MCO,20.04794253782667
3297,DAL,BHM,16.079800993793423
3298,GSP,BWI,15.620499351813308
3299,LAS,ALB,50.91168824543142
3300,MCI,ABQ,20.238577025077632
3301,PIT,TPA,21.04471430074545
3302,TUL,HOU,14.0
3303,LGA,CHS,17.00823330037544
3304,OMA,SEA,33.19036004625439
3305,LGA,DAY,17.672577627499617
3306,IAH,ICT,16.492422502470642
3307,PHL,SAN,51.09520525450504
3308,CLT,PVD,17.30664612222715
3309,CLT,SYR,17.88854381999832
3310,BNA,PNS,12.165525060596439
3311,MDW,CHS,18.24280680158621
3312,ATL,PDX,47.81966122841106
3313,TTN,PBI,24.37047393876451
3314,MSP,LAN,18.439088914585774
3315,CAK,LGA,16.0
3316,MAF,LAS,22.285421243494593
3317,SAN,SAT,30.77661449867415
3318,OGG,SAN,48.965293831447596
3319,HNL,JFK,77.50980583126241
3320,CLT,BUF,14.560219778561036
3321,BNA,JAX,15.620499351813308
3322,STL,MCI,8.246211251235321
3323,WRG,KTN,4.242640687119286
3324,MCI,SEA,34.94452746854648
3325,ATL,SNA,39.6
3326,JFK,BWI,6.324555320336759
3327,LBE,FLL,22.45707015618912
3328,HDN,LAX,20.86144769664848
3329,AUS,BNA,20.04794253782667
3330,BUF,LAS,44.97999555357915
3331,TPA,SAT,25.799224794555357
3332,CRW,DFW,27.3408119850161
3333,AUS,LBB,10.0
3334,JAX,MDW,20.04794253782667
3335,LIT,BWI,26.82088738278434
3336,LEX,IAH,22.740272645683035
3337,EWR,RIC,8.48528137423857
3338,KTN,SIT,8.94427190999916
3339,RDU,LAX,48.05996254680189
3340,FLL,PIT,22.400000000000002
3341,MCI,OAK,33.68560523428368
3342,MCO,CVG,18.24280680158621
3343,CRW,IAH,26.629307163349182
3344,SDF,LGA,19.464840096954305
3345,XNA,EWR,24.475293665245363
3346,EWR,OMA,25.228555249954365
3347,HNL,ORD,65.52098900352468
3348,BWI,MSY,27.527440854536408
3349,IAD,RSW,20.238577025077632
3350,MCO,SDF,17.232527382830412
3351,RSW,STL,24.0
3352,PDX,PSP,21.466252583997985
3353,IAD,RIC,3.0
3354,IAD,SDF,16.0
3355,FSM,ATL,16.316862443496913
3356,IAD,BNA,18.439088914585774
3357,SLC,DCA,40.87052727822336
3358,JFK,OAK,58.91010100144117
3359,HNL,IAD,73.60767623013241
3360,IAD,SMF,52.8
3361,LAS,LBB,22.908513701242168
3362,MSY,BOS,27.62607463973121
3363,IAD,MCI,27.247018185482247
3364,IAD,GRR,17.88854381999832
3365,JFK,BNA,21.76235281397671
3366,TPA,ACY,23.075528162969533
3367,SLC,RKS,6.708203932499369
3368,IAD,BUF,8.246211251235321
3369,AEX,IAH,7.211102550927978
3370,CID,DEN,21.04471430074545
3371,GEG,BOI,8.246211251235321
3372,LAS,SDF,36.07991130809498
3373,MCO,MEM,17.00823330037544
3374,ALB,MDW,22.45707015618912
3375,HOU,PNS,16.1245154965971
3376,BOS,PDX,45.97934318800129
3377,SLC,SAT,27.247018185482247
3378,MDT,ORD,17.672577627499617
3379,SLC,TUL,26.38787600395303
3380,SLC,LWS,16.97056274847714
3381,ATL,ABQ,26.508866441249427
3382,IAD,CMH,10.198039027185569
3383,ORD,SGF,14.422205101855956
3384,IAD,TUL,28.977232442039735
3385,OGG,ORD,64.91240251292507
3386,PIT,HOU,29.76172038038124
3387,DCA,PDX,54.64942817633136
3388,SLC,BOS,48.05996254680189
3389,PHL,AUS,28.52367437761131
3390,PHL,STL,24.053274205396654
3391,ADK,ANC,34.550832117331126
3392,BOS,SJC,45.224440295044005
3393,IAD,OKC,24.268498099388022
3394,DCA,AUS,25.848791074245618
3395,DEN,DAY,24.0
3396,MEM,BWI,21.76235281397671
3397,BWI,SEA,56.02856414365801
3398,IAD,DTW,14.422205101855956
3399,IAD,LGA,8.94427190999916
3400,ORD,PIA,6.708203932499369
3401,SBA,PDX,18.24280680158621
3402,LAX,ITO,47.472097067645954
3403,AUS,OAK,31.153811965793206
3404,ABQ,DEN,8.94427190999916
3405,TPA,MKE,25.298221281347036
3406,IAD,FLL,19.790907002964772
3407,DFW,CMI,19.266551326067674
3408,BRD,INL,6.708203932499369
3409,IAD,PDX,54.64942817633136
3410,ORF,IAH,24.298148077579903
3411,PHL,DCA,6.708203932499369
3412,PHX,BUF,42.20521294816554
3413,JFK,EGE,39.61817764612602
3414,JFK,BUR,54.4778854215176
3415,SLC,MSY,28.447847018711272
3416,SLC,RAP,17.88854381999832
3417,ORD,COS,27.62028240261131
3418,FNT,BWI,15.231546211727817
3419,HNL,ATL,66.58175425745405
3420,IAH,BOI,30.28663071389751
3421,IAH,OKC,12.649110640673518
3422,CLT,SAT,30.357865537616444
3423,LAS,BUF,44.97999555357915
3424,DFW,JAC,27.247018185482247
3425,PHL,SEA,57.21118771708904
3426,BLI,HNL,53.04488665272082
3427,RHI,IMT,3.0
3428,DSM,IAH,19.464840096954305
3429,PHL,IND,17.6
3430,DEN,JAX,29.637813684548323
3431,DEN,RDU,31.56707145111817
3432,MDW,TUL,18.867962264113206
3433,STL,OMA,11.661903789690601
3434,TUL,STL,10.770329614269007
3435,HNL,DFW,54.9
3436,JFK,SAT,32.77560068099439
3437,EWR,DCA,7.211102550927978
3438,PHL,SAT,30.095846889562686
3439,DEN,BDL,38.47492690051536
3440,GRR,BWI,18.973665961010276
3441,RDU,HOU,28.844410203711917
3442,MSY,SFO,39.58181400592954
3443,LBE,MCO,19.464840096954305
3444,CLT,PWM,20.489997559785117
3445,CLE,BNA,14.142135623730951
3446,MCO,ORF,18.867962264113206
3447,ORD,MOB,17.672577627499617
3448,LAX,RDM,18.24280680158621
3449,MCO,GRR,23.29635164569766
3450,ABQ,BWI,36.31859028101174
3451,TTN,IND,19.266551326067674
3452,ORD,MQT,10.0
3453,CLT,ROC,17.08800749063506
3454,PHL,JAX,17.30664612222715
3455,BWI,LIT,26.82088738278434
3456,GEG,OAK,17.88854381999832
3457,PNS,HOU,16.1245154965971
3458,SAN,TUS,14.0
3459,OGG,DFW,54.187175604565326
3460,EGE,LAX,21.466252583997985
3461,MSY,ORD,19.790907002964772
3462,CLT,SAN,44.545706863849404
3463,ICT,LAX,25.653069991718336
3464,PHL,RDU,10.0
3465,BHM,MCO,14.142135623730951
3466,RSW,PIT,22.45707015618912
3467,TPA,SEA,53.665631459994955
3468,SYR,MCO,25.298221281347036
3469,STL,TTN,25.799224794555357
3470,EWR,PDX,57.91165685766554
3471,IAD,PHX,42.42640687119285
3472,CMH,BNA,10.0
3473,MKE,MCI,15.231546211727817
3474,ROC,BWI,8.246211251235321
3475,ORD,ABE,19.266551326067674
3476,CLT,PDX,51.80887954781496
3477,ELP,SAT,16.492422502470642
3478,MCI,HOU,16.079800993793423
3479,SAT,MDW,26.046112953759533
3480,STL,SEA,39.88984833262719
3481,MSY,SEA,44.058143401645964
3482,LAX,MEM,34.88266044899672
3483,BOI,SAN,17.672577627499617
3484,RKS,GCC,10.0
3485,ATL,COS,24.738633753705965
3486,SIT,JNU,4.242640687119286
3487,FLL,SEA,56.348913032994695
3488,PHX,ANC,55.68051723897687
3489,SAT,SEA,36.0
3490,ORH,FLL,29.372095601097314
3491,MIA,MEM,21.525798475317938
3492,RSW,LBE,22.627416997969522
3493,LAX,OKC,25.314027731674784
3494,MSN,EWR,24.47529366524537
3495,GRR,EWR,17.88854381999832
3496,BOS,STL,31.06638054231616
3497,AUS,SEA,36.27891949879434
3498,IAH,PDX,37.66165158354052
3499,IAH,SMF,33.01635958127425
3500,JFK,SJC,57.712390350773035
3501,ICT,IAH,16.492422502470642
3502,SAN,RNO,14.560219778561036
3503,CMH,LAX,43.79589021814718
3504,PHF,DEN,33.68560523428368
3505,EWR,TYS,16.473008225579203
3506,ORD,RNO,38.47492690051536
3507,AUS,BOS,34.36277055186325
3508,MEM,HOU,16.97056274847714
3509,TPA,ISP,25.298221281347036
3510,TPA,SDF,18.24280680158621
3511,MCO,SEA,54.226192932936016
3512,ORD,GSO,18.867962264113206
3513,EWR,SAT,31.680909077865802
3514,DEN,RDM,28.35207223467096
3515,AUS,SJC,30.0
3516,BRW,ANC,19.530488985173925
3517,ATL,MHT,25.298221281347036
3518,ATL,EWN,14.560219778561036
3519,ATL,BTV,24.890158697766473
3520,OAK,DFW,30.594117081556707
3521,CHS,BNA,14.422205101855956
3522,GSP,MDW,17.204650534085253
3523,LAS,TUL,24.0
3524,MIA,SEA,56.895694037422544
3525,SWF,MCO,23.62371689637344
3526,ATL,MBS,16.0
3527,BHM,HOU,19.697715603592208
3528,IND,EWR,19.266551326067674
3529,ATL,GRB,18.727519857151403
3530,IAH,PBI,24.47529366524537
3531,STL,DCA,20.8
3532,IND,LAX,39.06916943063929
3533,JFK,PDX,59.1053297089188
3534,EWR,SBN,19.266551326067674
3535,LAX,GEG,22.45707015618912
3536,DEN,COD,14.142135623730951
3537,BNA,FLL,18.659046063504963
3538,BOS,MCI,27.833792411383683
3539,MDW,TUS,29.637813684548323
3540,ATL,FAR,28.30688962072661
3541,ATL,SCE,19.79898987322333
3542,BUF,IAD,8.246211251235321
3543,BMI,DEN,25.649951267010238
3544,MSY,BWI,27.527440854536408
3545,ORF,IAD,6.708203932499369
3546,JAX,HOU,22.45707015618912
3547,MDW,PDX,42.27339588914048
3548,TPA,ALB,27.988569095257443
3549,LGA,IAD,8.94427190999916
3550,SEA,COS,24.149534156997728
3551,RDU,STL,19.790907002964772
3552,STL,CMH,16.1245154965971
3553,STL,GRR,12.806248474865697
3554,STL,PHL,24.053274205396654
3555,STL,RDU,19.790907002964772
3556,ATL,CHO,15.620499351813308
3557,JFK,SMF,57.649978317428705
3558,ATL,RAP,26.34539808012018
3559,ATL,LNK,22.22791038311969
3560,EWR,TUL,25.653069991718336
3561,OAK,GEG,17.88854381999832
3562,ATL,SJC,44.658705758228145
3563,SFO,COS,28.844410203711917
3564,BOS,CAK,16.316862443496913
3565,HOU,MEM,16.97056274847714
3566,LAX,ANC,50.12783657809301
3567,DTW,TTN,18.439088914585774
3568,ATL,CSG,3.0
3569,MKE,STL,10.0
3570,DTW,PIT,7.211102550927978
3571,ATL,AZO,18.110770276274835
3572,DEN,PIA,24.053274205396654
3573,CMH,IAD,10.198039027185569
3574,ATL,LAN,18.0
3575,DEN,HLN,19.79898987322333
3576,HNL,IAH,56.262598589116024
3577,MCI,IND,16.0
3578,MIA,BDL,28.62167011199731
3579,CVG,BNA,7.211102550927978
3580,JFK,ABQ,40.051966243868726
3581,JFK,DEN,37.21934980624997
3582,PBI,TTN,24.37047393876451
3583,CVG,MKE,8.48528137423857
3584,BWI,FNT,15.231546211727817
3585,HOU,CHS,24.47529366524537
3586,MDW,ICT,17.232527382830412
3587,HOU,JAX,22.45707015618912
3588,MIA,SAN,45.18760892103055
3589,ATL,ELM,19.266551326067674
3590,PBI,ACY,22.908513701242168
3591,SYR,EWR,7.211102550927978
3592,BNA,AUS,20.04794253782667
3593,MDW,SJC,41.08138264469685
3594,HOU,MCI,16.079800993793423
3595,KOA,DEN,50.14219779786283
3596,ATL,FSD,24.992798962901293
3597,FLL,MYR,14.560219778561036
3598,HOU,BHM,19.697715603592208
3599,MDW,ONT,36.96701232179847
3600,HOU,RDU,28.844410203711917
3601,CLT,SLC,37.6807643234582
3602,RSW,IAD,20.238577025077632
3603,ANC,ORD,58.63139090964839
3604,SFO,PSC,18.973665961010276
3605,KTN,JNU,8.48528137423857
3606,ATL,PWM,27.527440854536408
3607,BWI,GRR,18.973665961010276
3608,DCA,CAK,8.94427190999916
3609,SAN,ABQ,18.24280680158621
3610,FLL,RIC,18.24280680158621
3611,ATL,SMF,44.80357128622673
3612,ATL,AVP,19.266551326067674
3613,EWR,DSM,30.442076144704714
3614,BNA,CLE,14.142135623730951
3615,BNA,PIT,14.422205101855956
3616,LIH,DEN,52.083490666429036
3617,FLL,IAD,19.790907002964772
3618,LGB,BOS,57.42473334722591
3619,ATL,FSM,16.316862443496913
3620,IND,TTN,19.266551326067674
3621,MDW,ROC,16.316862443496913
3622,MIA,GSO,17.672577627499617
3623,STL,MKE,10.0
3624,SEA,BLI,3.0
3625,MIA,RIC,19.790907002964772
3626,CVG,PHX,34.36277055186325
3627,MYR,ACY,14.422205101855956
3628,OAK,JFK,58.91010100144117
3629,HNL,EWR,76.63223864666881
3630,DAL,ICT,10.198039027185569
3631,MDW,DSM,12.0
3632,STL,MSY,18.0
3633,MIA,BNA,20.04794253782667
3634,BWI,GSP,15.620499351813308
3635,BUR,JFK,54.4778854215176
3636,TTN,DTW,18.439088914585774
3637,HNL,ANC,48.95058733049073
3638,MIA,GNV,8.94427190999916
3639,SJC,BOS,45.224440295044005
3640,FLL,IAG,27.387588429797905
3641,IAD,ROC,10.0
3642,LIH,PHX,58.20927761104753
3643,HNL,SLC,59.72336226302066
3644,KOA,PHX,55.40830262695294
3645,TTN,STL,25.799224794555357
3646,ITO,LAX,47.472097067645954
3647,SAN,MIA,45.18760892103055
3648,SFO,BWI,55.25214927946242
3649,SFO,PIT,50.52840785142552
3650,MYR,BOS,18.24280680158621
3651,HNL,DEN,50.37588708896351
3652,SFO,MSY,39.58181400592954
3653,PDX,DTW,46.93825731745907
3654,SJC,ATL,44.658705758228145
3655,OGG,DEN,49.826197928399075
3656,SAN,CVG,40.481106704239195
3657,SJC,JFK,57.712390350773035
3658,SEA,CVG,46.59957081347424
3659,ANC,LAS,50.64227483042206
3660,ANC,FAI,7.211102550927978
3661,ANC,LAX,50.12783657809301
3662,HNL,BLI,53.04488665272082
3663,ANC,DEN,45.080927230925504
3664,SMF,JFK,57.649978317428705
3665,LAS,ANC,50.64227483042206
3666,SMF,ATL,44.80357128622673
3667,DEN,PBI,32.75362575349483
3668,ABQ,JFK,40.051966243868726
3669,PHX,CVG,34.36277055186325
3670,FAR,MSP,7.211102550927978
3671,MSO,MSP,25.314027731674784
3672,ROC,EWR,8.48528137423857
3673,BTV,ATL,24.890158697766473
3674,TUL,EWR,25.653069991718336
3675,BWI,SFO,55.25214927946242
3676,BZN,MSP,28.844410203711917
3677,BIL,MSP,24.053274205396654
3678,DSM,EWR,30.442076144704714
3679,FAR,ATL,28.30688962072661
3680,CHS,LGA,17.00823330037544
3681,ABE,ORD,19.266551326067674
3682,SBN,EWR,19.266551326067674
3683,TTN,MCO,22.22791038311969
3684,ICT,MSP,16.1245154965971
3685,FSD,ATL,24.992798962901293
3686,GEG,LAX,22.45707015618912
3687,MHT,ATL,25.298221281347036
3688,PWM,ATL,27.527440854536408
3689,LAN,ATL,18.0
3690,RAP,ATL,26.34539808012018
3691,AZO,ATL,18.110770276274835
3692,CID,DTW,16.1245154965971
3693,TPA,ILG,22.22791038311969
3694,LGA,XNA,25.653069991718336
3695,CAK,DTW,8.485281374238571
3696,RAP,MSP,16.0
3697,LNK,ATL,22.22791038311969
3698,SCE,ATL,19.79898987322333
3699,LIT,LGA,31.87977415227404
3700,IAD,MEM,19.790907002964772
3701,TTN,MDW,20.86144769664848
3702,DAY,MSP,16.473008225579203
3703,PIT,SFO,50.52840785142552
3704,SJC,LIH,49.47726750741193
3705,BHM,LGA,23.62371689637344
3706,LEX,LGA,17.88854381999832
3707,PBI,DEN,32.75362575349483
3708,PVD,DTW,19.266551326067674
3709,CAE,LGA,17.00823330037544
3710,MSY,SLC,28.447847018711272
3711,LAN,MSP,18.439088914585774
3712,CHA,DTW,14.560219778561036
3713,IAH,STL,16.473008225579203
3714,AUS,DTW,29.50254226333724
3715,LBE,TPA,21.346662502602136
3716,ELM,ATL,19.266551326067674
3717,MBS,ATL,16.0
3718,EWR,BDL,6.708203932499369
3719,DTW,IAD,14.422205101855956
3720,EWR,BUF,8.94427190999916
3721,DSM,SLC,28.844410203711917
3722,EWR,ROC,8.48528137423857
3723,IAD,GSP,12.806248474865697
3724,MKE,CVG,8.48528137423857
3725,BDL,MSP,25.45584412271571
3726,DTW,ORF,18.439088914585774
3727,DTW,CHA,14.560219778561036
3728,EWR,BWI,6.708203932499369
3729,MDW,TTN,20.86144769664848
3730,BOS,LGA,8.485281374238571
3731,MEM,IAD,19.790907002964772
3732,MSP,RNO,31.771685507696944
3733,ILG,TPA,22.22791038311969
3734,LGA,ORF,10.0
3735,CVG,SAN,40.481106704239195
3736,CVG,MSP,16.473008225579203
3737,XNA,LGA,25.653069991718336
3738,SLC,AUS,27.527440854536408
3739,OAK,KOA,46.164921748011224
3740,LGA,CAE,17.00823330037544
3741,MCO,TTN,22.22791038311969
3742,MSY,CMH,20.489997559785117
3743,DTW,FWA,8.485281374238571
3744,MSP,MSN,8.246211251235321
3745,JNU,YAK,10.198039027185569
3746,MSP,PSP,30.594117081556707
3747,GSO,ORD,18.867962264113206
3748,MSP,CID,7.211102550927978
3749,GSP,IAD,12.806248474865697
3750,PDX,LIH,52.92258497087987
3751,BWI,EWR,6.708203932499369
3752,BDL,EWR,6.708203932499369
3753,LGA,BOS,8.485281374238571
3754,BLI,OGG,52.85451730930857
3755,ORF,DTW,18.439088914585774
3756,CLT,CHS,6.0
3757,FWA,ATL,14.142135623730951
3758,ORF,LGA,10.0
3759,RNO,MSP,31.771685507696944
3760,LIH,SAN,52.099904030621786
3761,YAK,CDV,12.165525060596439
3762,ANC,KOA,51.09520525450504
3763,DTW,TVC,8.485281374238571
3764,SFO,OTH,12.649110640673518
3765,TTN,BNA,20.238577025077632
3766,DTW,MBS,4.242640687119286
3767,EWR,ALB,6.708203932499369
3768,PSP,MSP,30.594117081556707
3769,IAD,CLT,8.48528137423857
3770,CHS,CLT,6.0
3771,DEN,MDT,33.62142174269256
3772,MSP,BIS,14.560219778561036
3773,MCO,BMI,22.22791038311969
3774,MSP,RST,4.242640687119286
3775,CDV,ANC,8.246211251235321
3776,ORD,GSP,17.204650534085253
3777,TVC,DTW,8.485281374238571
3778,DEN,GSO,30.215227948834013
3779,DTW,LIT,19.266551326067674
3780,DTW,SAT,31.759093186046734
3781,ATL,RST,20.489997559785117
3782,MBS,DTW,4.242640687119286
3783,DTW,ELM,14.0
3784,SLC,MSN,26.64432397340942
3785,DTW,SAV,16.316862443496913
3786,OTH,SFO,12.649110640673518
3787,OGG,ANC,49.91192242340501
3788,BNA,TTN,20.238577025077632
3789,ALB,IAD,11.313708498984761
3790,MSP,SAT,25.298221281347036
3791,RST,ATL,20.489997559785117
3792,ATL,DSM,19.266551326067674
3793,DTW,MLI,14.142135623730951
3794,MSP,CWA,8.0
3795,ANC,ADQ,10.0
3796,LGA,BTV,8.0
3797,BMI,MCO,22.22791038311969
3798,ANC,CDV,8.246211251235321
3799,ELM,DTW,14.0
3800,KOA,OAK,46.164921748011224
3801,LIH,SJC,49.47726750741193
3802,LIT,DTW,19.266551326067674
3803,TTN,TPA,24.422940035957996
3804,RST,MSP,4.242640687119286
3805,ATL,FWA,14.142135623730951
3806,MLI,DTW,14.142135623730951
3807,GSP,LGA,17.30664612222715
3808,GSP,ORD,17.204650534085253
3809,IAD,PBI,19.790907002964772
3810,SAV,DTW,16.316862443496913
3811,BOS,CVG,21.346662502602136
3812,DSM,ATL,19.266551326067674
3813,CDV,YAK,12.165525060596439
3814,IAD,CHS,13.416407864998739
3815,CWA,MSP,8.0
3816,ADQ,ANC,10.0
3817,ANC,BRW,19.530488985173925
