,FLIGHT_NUMBER,schedule_id,status
18204,5234,1503,
18210,4349,1504,
18261,3960,1505,
18262,4187,1506,
18263,5004,1507,
18281,4762,1508,
18282,4891,1509,
18286,5407,1510,
18332,4246,1511,
18333,4502,1512,
18354,5996,1513,
18363,4925,1514,
18364,5582,1515,
18365,5352,1516,
18366,6001,1517,
18426,5100,1518,
18427,5685,1519,
18445,4965,1520,
18456,4959,1521,
18508,4443,1522,
18509,4687,1523,
18510,5023,1524,
18511,5940,1525,
18512,5919,1526,
18513,6122,1527,
18530,4525,1528,
18533,4284,1529,
18537,4754,1530,
18589,4535,1531,
18590,4979,1532,
18591,5079,1533,
18593,5535,1534,
18671,2556,1535,
18672,4860,1536,
18673,5389,1537,
18674,6041,1538,
18675,6066,1539,
18687,4896,1540,
18688,5735,1541,
18699,4874,1542,
18700,5040,1543,
18717,4390,1544,
18718,5077,1545,
18719,5338,1546,
18787,4497,1547,
18788,4913,1548,
18789,5070,1549,
18790,5074,1550,
18791,5212,1551,
18792,5500,1552,
18793,5261,1553,
18817,6104,1554,
18820,5580,1555,
18821,6138,1556,
18826,4351,1557,
18828,4317,1558,
18885,4721,1559,
18886,4714,1560,
18887,4987,1561,
18888,5328,1562,
18889,5488,1563,
18890,5944,1564,
18918,5391,1565,
18924,5050,1566,
18984,2527,1567,
18986,2509,1568,
18987,5005,1569,
18988,5172,1570,
18989,5904,1571,
18990,5976,1572,
18991,6030,1573,
18992,6152,1574,
19012,4092,1575,
19015,4255,1576,
19016,4388,1577,
19019,5454,1578,
19020,5597,1579,
19079,4251,1580,
19080,4298,1581,
19082,4574,1582,
19083,4717,1583,
19084,5252,1584,
19085,6037,1585,
19096,5789,1586,
19106,4675,1587,
19107,5289,1588,
19119,4461,1589,
19120,5007,1590,
19121,5673,1591,
19128,4164,1592,
19129,5723,1593,
19130,6099,1594,
19131,6015,1595,
19138,4521,1596,
19191,5221,1597,
19200,4906,1598,
19203,4112,1599,
19204,4490,1600,
19206,4634,1601,
19208,3935,1602,
19242,4458,1603,
19243,4975,1604,
19244,5113,1605,
19245,5259,1606,
19246,5409,1607,
19257,5107,1608,
19258,5804,1609,
19269,5165,1610,
19270,5525,1611,
19271,6038,1612,
19273,4445,1613,
19274,5527,1614,
19339,4503,1615,
19340,4961,1616,
19341,5201,1617,
19342,5203,1618,
19354,4085,1619,
19355,4406,1620,
19363,3851,1621,
19364,5541,1622,
19365,5665,1623,
19367,4527,1624,
19407,5580,1625,
19408,5358,1626,
19421,4711,1627,
19422,6114,1628,
19425,3965,1629,
19426,4403,1630,
19428,4121,1631,
19429,4605,1632,
19432,5061,1633,
19473,2517,1634,
19474,2520,1635,
19475,4378,1636,
19476,5069,1637,
19477,6105,1638,
19478,6123,1639,
19499,3933,1640,
19500,5090,1641,
19507,6131,1642,
19508,5997,1643,
19512,4249,1644,
19513,5343,1645,
19514,5932,1646,
19519,4415,1647,
19520,5980,1648,
19521,6072,1649,
19565,6023,1650,
19579,4495,1651,
19582,4133,1652,
19583,4654,1653,
19589,5792,1654,
19595,4301,1655,
19647,5082,1656,
19648,5143,1657,
19649,5674,1658,
19666,4218,1659,
19667,4496,1660,
19668,5113,1661,
19672,5328,1662,
19676,3263,1663,
19677,4730,1664,
19678,5066,1665,
19685,3262,1666,
19686,4199,1667,
19732,4698,1668,
19733,5489,1669,
19757,3926,1670,
19758,5067,1671,
19759,5503,1672,
19762,4479,1673,
19763,4568,1674,
19765,4335,1675,
19770,5163,1676,
19771,6111,1677,
19835,2557,1678,
19836,4441,1679,
19837,4449,1680,
19838,4741,1681,
19839,4981,1682,
19840,4872,1683,
19841,5171,1684,
19842,5484,1685,
19843,5545,1686,
19860,3271,1687,
19861,4098,1688,
19910,4518,1689,
19911,4925,1690,
19913,5958,1691,
19933,5188,1692,
19937,5942,1693,
19944,5499,1694,
19945,5956,1695,
19978,2523,1696,
19979,5332,1697,
20000,4731,1698,
20005,4756,1699,
20006,4679,1700,
20012,3947,1701,
20016,3920,1702,
20017,4761,1703,
20074,4891,1704,
20086,4617,1705,
20093,4266,1706,
20094,5010,1707,
20105,4343,1708,
20151,2509,1709,
20152,5183,1710,
20153,5323,1711,
20169,4142,1712,
20170,5488,1713,
20171,6163,1714,
20174,3955,1715,
20176,4723,1716,
20177,6135,1717,
20182,5316,1718,
20186,6031,1719,
20187,6178,1720,
20245,4169,1721,
20246,4192,1722,
20247,4307,1723,
20248,4470,1724,
20250,4952,1725,
20251,5660,1726,
20261,5784,1727,
20262,5794,1728,
20272,5352,1729,
20277,4176,1730,
20288,4472,1731,
20347,4708,1732,
20348,4917,1733,
20349,6006,1734,
20370,4888,1735,
20371,6097,1736,
20384,4896,1737,
20389,4172,1738,
20391,5461,1739,
20392,5549,1740,
20436,2545,1741,
20437,5513,1742,
20456,5183,1743,
20460,5582,1744,
20465,5172,1745,
20522,4103,1746,
20524,5597,1747,
20547,4581,1748,
20610,5050,1749,
20611,5413,1750,
20626,4725,1751,
20636,4276,1752,
20637,4738,1753,
20643,3954,1754,
20697,4125,1755,
20698,5070,1756,
20699,5090,1757,
20700,5918,1758,
20716,6024,1759,
20722,5525,1760,
20780,4737,1761,
20781,5067,1762,
20782,5925,1763,
20783,6072,1764,
20791,5793,1765,
20798,4486,1766,
20799,4670,1767,
20807,4096,1768,
20812,3956,1769,
20821,4930,1770,
20822,5107,1771,
20887,4567,1772,
20888,4976,1773,
20889,5027,1774,
20890,4909,1775,
20891,5169,1776,
20892,5454,1777,
20893,5527,1778,
20908,5799,1779,
20910,3946,1780,
20911,4118,1781,
20918,4712,1782,
20974,5020,1783,
20975,5060,1784,
20976,5277,1785,
20992,4893,1786,
20993,5098,1787,
21000,5063,1788,
21001,5243,1789,
21008,5503,1790,
21009,5399,1791,
21010,5963,1792,
21058,2527,1793,
21059,2569,1794,
21060,4588,1795,
21061,4999,1796,
21062,5082,1797,
21063,5344,1798,
21064,5420,1799,
21074,4664,1800,
21075,5106,1801,
21083,4875,1802,
21084,5205,1803,
21085,5535,1804,
21090,5066,1805,
21091,5985,1806,
21094,5030,1807,
21095,5500,1808,
21132,5245,1809,
21151,4933,1810,
21152,5413,1811,
21154,6000,1812,
21158,4872,1813,
21159,5019,1814,
21162,4200,1815,
21163,4982,1816,
21207,4087,1817,
21208,4309,1818,
21209,5255,1819,
21210,5723,1820,
21216,4316,1821,
21220,4264,1822,
21226,3942,1823,
21227,5164,1824,
21228,6145,1825,
21234,5201,1826,
21235,4331,1827,
21237,5796,1828,
21239,5358,1829,
21285,2523,1830,
21313,3958,1831,
21318,4500,1832,
21319,4864,1833,
21361,4965,1834,
21362,4863,1835,
21363,5309,1836,
21364,5410,1837,
21379,4398,1838,
21386,5343,1839,
21389,3949,1840,
21392,5165,1841,
21393,5489,1842,
21426,4135,1843,
21427,4271,1844,
21428,4377,1845,
21429,5061,1846,
21430,5221,1847,
21431,6138,1848,
21451,5171,1849,
21459,5731,1850,
21510,5398,1851,
21511,5673,1852,
21528,4325,1853,
21535,4249,1854,
21536,5163,1855,
21582,5005,1856,
21598,5735,1857,
21600,6130,1858,
21604,6161,1859,
21653,3937,1860,
21655,2570,1861,
21656,4097,1862,
21657,4117,1863,
21658,4267,1864,
21659,4654,1865,
21660,4604,1866,
21661,4607,1867,
21662,4619,1868,
21663,4741,1869,
21664,5674,1870,
21680,4277,1871,
21692,4111,1872,
21693,4973,1873,
21698,5549,1874,
21699,5932,1875,
21739,2557,1876,
21741,5184,1877,
21742,5668,1878,
21758,4127,1879,
21760,5447,1880,
21761,5663,1881,
21767,4394,1882,
21768,5807,1883,
21780,4677,1884,
21781,4345,1885,
21856,2546,1886,
21858,4130,1887,
21859,4476,1888,
21860,4999,1889,
21861,5236,1890,
21862,5205,1891,
21863,5179,1892,
21886,4212,1893,
21887,5124,1894,
21888,5906,1895,
21937,4106,1896,
21938,4113,1897,
21939,4409,1898,
21940,5238,1899,
21972,4105,1900,
21973,5020,1901,
22005,3257,1902,
22006,3947,1903,
22007,4242,1904,
22008,4464,1905,
22030,4888,1906,
22035,6125,1907,
22048,4637,1908,
22096,3267,1909,
22097,3256,1910,
22098,4157,1911,
22099,4982,1912,
22100,6023,1913,
22101,6131,1914,
22122,3929,1915,
22123,4731,1916,
22125,4313,1917,
22131,4197,1918,
22132,4421,1919,
22135,4447,1920,
22136,5915,1921,
22137,6151,1922,
22145,6149,1923,
22192,2521,1924,
22193,3928,1925,
22194,3960,1926,
22195,4402,1927,
22196,5098,1928,
22197,5756,1929,
22198,5980,1930,
22199,6114,1931,
22200,6167,1932,
22211,5087,1933,
22212,6011,1934,
22214,4996,1935,
22219,6079,1936,
22281,3925,1937,
22282,4253,1938,
22283,4973,1939,
22294,5245,1940,
22295,5307,1941,
22354,4893,1942,
22355,5243,1943,
22356,6121,1944,
22370,3922,1945,
22371,4640,1946,
22378,4687,1947,
22379,5083,1948,
22394,4638,1949,
22395,5349,1950,
22396,5985,1951,
22432,2558,1952,
22433,5277,1953,
22456,4114,1954,
22458,5344,1955,
22463,4355,1956,
22464,5132,1957,
22465,5272,1958,
22466,5308,1959,
22467,5334,1960,
22468,5356,1961,
22517,2569,1962,
22549,4395,1963,
22610,4449,1964,
22611,5420,1965,
22612,5584,1966,
22613,5363,1967,
22614,5365,1968,
22636,5058,1969,
22637,5153,1970,
22638,5190,1971,
22648,4496,1972,
22649,4976,1973,
22650,5384,1974,
22655,3934,1975,
22705,4215,1976,
22706,4502,1977,
22707,5006,1978,
22708,5169,1979,
22709,5459,1980,
22727,4224,1981,
22734,5449,1982,
22737,3260,1983,
22741,6033,1984,
22791,4178,1985,
22792,4290,1986,
22793,4419,1987,
22794,5030,1988,
22795,4935,1989,
22796,5294,1990,
22797,6179,1991,
22820,4757,1992,
22821,6165,1993,
22822,6169,1994,
22828,3271,1995,
22829,4369,1996,
22830,4725,1997,
22831,5308,1998,
22845,5600,1999,
22910,4142,2000,
22911,4958,2001,
22913,5019,2002,
22914,4933,2003,
22915,5164,2004,
22931,5399,2005,
22932,5670,2006,
22936,4295,2007,
22937,5106,2008,
22940,3258,2009,
22941,5151,2010,
22942,5959,2011,
22947,4162,2012,
22948,5355,2013,
22992,2508,2014,
22993,4875,2015,
23004,4727,2016,
23008,4326,2017,
23012,4379,2018,
23013,4747,2019,
23014,4903,2020,
23016,5784,2021,
23064,4586,2022,
23079,4100,2023,
23080,4756,2024,
23081,5736,2025,
23085,5006,2026,
23086,5593,2027,
23136,2529,2028,
23137,5613,2029,
23149,5567,2030,
23150,3931,2031,
23151,4663,2032,
23153,4171,2033,
23159,4530,2034,
23160,4338,2035,
23219,4228,2036,
23223,3261,2037,
23225,6130,2038,
23228,4167,2039,
23229,4264,2040,
23230,5087,2041,
23231,6046,2042,
23238,4630,2043,
23279,4085,2044,
23280,4955,2045,
23281,5398,2046,
23282,6182,2047,
23298,4184,2048,
23303,4584,2049,
23312,4974,2050,
23362,4101,2051,
23363,4214,2052,
23364,4257,2053,
23365,4863,2054,
23366,5487,2055,
23367,5427,2056,
23368,6118,2057,
23369,6123,2058,
23370,6006,2059,
23393,4626,2060,
23401,4204,2061,
23406,4283,2062,
23410,4489,2063,
23450,4143,2064,
23451,5447,2065,
23452,5665,2066,
23453,5942,2067,
23460,4316,2068,
23472,5141,2069,
23473,5931,2070,
23480,4724,2071,
23531,2513,2072,
23532,2570,2073,
23533,4400,2074,
23534,5014,2075,
23535,5737,2076,
23556,4177,2077,
23560,5353,2078,
23562,5721,2079,
23563,6111,2080,
23624,3932,2081,
23625,3942,2082,
23626,4193,2083,
23628,5309,2084,
23629,6187,2085,
23642,5783,2086,
23651,5190,2087,
23692,3933,2088,
23694,4764,2089,
23716,5991,2090,
23717,6156,2091,
23719,4481,2092,
23720,4437,2093,
23721,4404,2094,
23723,5132,2095,
23730,5013,2096,
23731,5056,2097,
23732,5068,2098,
23733,5482,2099,
23734,5496,2100,
23735,5419,2101,
23736,5551,2102,
23789,2545,2103,
23790,4941,2104,
23791,4939,2105,
23792,5274,2106,
23793,5990,2107,
23794,5963,2108,
23807,4090,2109,
23810,4219,2110,
23811,5331,2111,
23812,5924,2112,
23816,4291,2113,
23817,4569,2114,
23818,4620,2115,
23904,5024,2116,
23905,5300,2117,
23906,5334,2118,
23907,5384,2119,
23908,6132,2120,
23944,5584,2121,
23987,4880,2122,
23988,5155,2123,
23989,5196,2124,
23990,5215,2125,
24010,4572,2126,
24017,4588,2127,
24052,2558,2128,
24053,4935,2129,
24054,5296,2130,
24055,5485,2131,
24056,6037,2132,
24057,6098,2133,
24076,3949,2134,
24077,5956,2135,
24084,4092,2136,
24090,4104,2137,
24091,4203,2138,
24099,5055,2139,
24150,4364,2140,
24151,5307,2141,
24165,3951,2142,
24166,5955,2143,
24219,2504,2144,
24221,5227,2145,
24222,5515,2146,
24234,4387,2147,
24235,4605,2148,
24236,5153,2149,
24237,5397,2150,
24238,5965,2151,
24239,5791,2152,
24249,4880,2153,
24250,5531,2154,
24251,5793,2155,
24256,4334,2156,
24298,5086,2157,
24299,5425,2158,
24321,4347,2159,
24331,4121,2160,
24332,5807,2161,
24333,5904,2162,
24334,5798,2163,
24387,4707,2164,
24388,4914,2165,
24389,5059,2166,
24390,5151,2167,
24391,5246,2168,
24392,5295,2169,
24393,5569,2170,
24414,4578,2171,
24415,4628,2172,
24416,4736,2173,
24469,4102,2174,
24470,2538,2175,
24472,4186,2176,
24473,6128,2177,
24474,6000,2178,
24493,3936,2179,
24499,4248,2180,
24500,4581,2181,
24501,5449,2182,
24502,5604,2183,
24503,5469,2184,
24504,5567,2185,
24505,5355,2186,
24553,2570,2187,
24554,4483,2188,
24555,4698,2189,
24556,5327,2190,
24557,5613,2191,
24574,6003,2192,
24628,2508,2193,
24629,4568,2194,
24643,5363,2195,
24650,4433,2196,
24652,5272,2197,
24656,3946,2198,
24657,4175,2199,
24705,4659,2200,
24706,4974,2201,
24707,4997,2202,
24708,5017,2203,
24709,5140,2204,
24710,5551,2205,
24711,5365,2206,
24724,3964,2207,
24725,5342,2208,
24726,5542,2209,
24784,4732,2210,
24785,5356,2211,
24810,3959,2212,
24811,4165,2213,
24812,4301,2214,
24813,4487,2215,
24826,5049,2216,
24896,4579,2217,
24897,5296,2218,
24920,5967,2219,
24921,6164,2220,
24924,4138,2221,
24925,4270,2222,
24931,4233,2223,
24932,4550,2224,
24966,5349,2225,
24967,5909,2226,
24968,6117,2227,
24984,4955,2228,
24985,5602,2229,
24992,3274,2230,
24998,4860,2231,
25000,6188,2232,
25050,2513,2233,
25051,4992,2234,
25052,5536,2235,
25053,5540,2236,
25070,5317,2237,
25072,4580,2238,
25073,5181,2239,
25076,4381,2240,
25077,4629,2241,
25125,4113,2242,
25126,4273,2243,
25127,5440,2244,
25128,5443,2245,
25147,5122,2246,
25148,5282,2247,
25154,4614,2248,
25159,4228,2249,
25160,4350,2250,
25212,3257,2251,
25213,3958,2252,
25214,5544,2253,
25229,5086,2254,
25230,5400,2255,
25237,5928,2256,
25242,5779,2257,
25245,4499,2258,
25292,4476,2259,
25293,4699,2260,
25294,5569,2261,
25295,5998,2262,
25296,6011,2263,
25311,5803,2264,
25322,5175,2265,
25323,5274,2266,
25329,3930,2267,
25386,4946,2268,
25388,5593,2269,
25402,4230,2270,
25403,4375,2271,
25404,4469,2272,
25405,5508,2273,
25412,4544,2274,
25467,2546,2275,
25469,3963,2276,
25470,5419,2277,
25471,5604,2278,
25486,5248,2279,
25492,4573,2280,
25530,2521,2281,
25531,2529,2282,
25533,4953,2283,
25534,5115,2284,
25535,5251,2285,
25536,5305,2286,
25537,5988,2287,
25545,3263,2288,
25546,4457,2289,
25547,5056,2290,
25550,4939,2291,
25551,5068,2292,
25552,5149,2293,
25562,4209,2294,
25563,4269,2295,
25564,4624,2296,
25569,5158,2297,
25609,2538,2298,
25611,5207,2299,
25612,5327,2300,
25613,5482,2301,
25614,6186,2302,
25633,4486,2303,
25634,3944,2304,
25635,4602,2305,
25636,4971,2306,
25643,4180,2307,
25644,4638,2308,
25645,5065,2309,
25684,4265,2310,
25685,4517,2311,
25686,5280,2312,
25687,5360,2313,
25708,3925,2314,
25709,3936,2315,
25710,5496,2316,
25711,6149,2317,
25716,4706,2318,
25722,4309,2319,
25723,5064,2320,
25724,6028,2321,
25730,5196,2322,
25765,4760,2323,
25766,4958,2324,
25767,4914,2325,
25768,5268,2326,
25784,4420,2327,
25785,4533,2328,
25791,4610,2329,
25861,5042,2330,
25862,5055,2331,
25864,5586,2332,
25865,5531,2333,
25866,5957,2334,
25867,6181,2335,
25889,4727,2336,
25893,4088,2337,
25896,4358,2338,
25897,5739,2339,
25900,3261,2340,
25901,4283,2341,
25902,5292,2342,
25903,6136,2343,
25904,4322,2344,
25954,2504,2345,
25955,2547,2346,
25956,2511,2347,
25957,4534,2348,
25958,4759,2349,
25959,5542,2350,
25960,5737,2351,
25970,4326,2352,
25971,4328,2353,
25982,4733,2354,
25992,3931,2355,
25993,4865,2356,
25994,5013,2357,
25995,5689,2358,
25999,6025,2359,
26039,4501,2360,
26040,5390,2361,
26053,4086,2362,
26058,4377,2363,
26059,5360,2364,
26065,6139,2365,
26120,5159,2366,
26121,5295,2367,
26122,5425,2368,
26123,5353,2369,
26124,6104,2370,
26132,4336,2371,
26142,5122,2372,
26147,4362,2373,
26148,6126,2374,
26153,5202,2375,
26154,5721,2376,
26160,4087,2377,
26161,5602,2378,
26204,5440,2379,
26205,5736,2380,
26206,5950,2381,
26207,6079,2382,
26233,5469,2383,
26236,4144,2384,
26237,4519,2385,
26238,5314,2386,
26295,4191,2387,
26296,4586,2388,
26297,5080,2389,
26298,5241,2390,
26299,5181,2391,
26300,5310,2392,
26301,5536,2393,
26302,5906,2394,
26316,5141,2395,
26326,5325,2396,
26332,4526,2397,
26333,5152,2398,
26341,4157,2399,
26342,4673,2400,
26343,5436,2401,
26344,5508,2402,
26404,4892,2403,
26405,5311,2404,
26406,5529,2405,
26415,4310,2406,
26431,4895,2407,
26432,4240,2408,
26443,3267,2409,
26494,4391,2410,
26495,4630,2411,
26496,4971,2412,
26497,5282,2413,
26516,4136,2414,
26517,4281,2415,
26518,4747,2416,
26529,3265,2417,
26537,4492,2418,
26538,5280,2419,
26586,4163,2420,
26587,5385,2421,
26607,4182,2422,
26608,4383,2423,
26615,5310,2424,
26620,4138,2425,
26695,2531,2426,
26697,4666,2427,
26711,4140,2428,
26716,4268,2429,
26717,5397,2430,
26726,4992,2431,
26782,5317,2432,
26783,5502,2433,
26799,4915,2434,
26868,5248,2435,
26869,5540,2436,
26870,5916,2437,
26895,5125,2438,
26901,5400,2439,
26912,4145,2440,
26914,5443,2441,
26970,4453,2442,
26971,6115,2443,
26989,4205,2444,
26993,4742,2445,
26994,5964,2446,
27000,4253,2447,
27001,5611,2448,
27059,2566,2449,
27060,4110,2450,
27062,5941,2451,
27079,3961,2452,
27080,4239,2453,
27081,5300,2454,
27082,5354,2455,
27088,4181,2456,
27096,4596,2457,
27102,4907,2458,
27142,5439,2459,
27164,4147,2460,
27166,5152,2461,
27171,4223,2462,
27172,5065,2463,
27173,5679,2464,
27176,4202,2465,
27232,4946,2466,
27251,4382,2467,
27252,5149,2468,
27253,5268,2469,
27254,5675,2470,
27261,4716,2471,
27269,5905,2472,
27302,4953,2473,
27303,6117,2474,
27309,4314,2475,
27322,3959,2476,
27324,5305,2477,
27325,5922,2478,
27330,4368,2479,
27369,2547,2480,
27370,5207,2481,
27371,5292,2482,
27372,5900,2483,
27373,6188,2484,
27387,3938,2485,
27394,4093,2486,
27395,4364,2487,
27396,4744,2488,
27401,5224,2489,
27467,5959,2490,
27488,4355,2491,
27493,4414,2492,
27497,4540,2493,
27548,4715,2494,
27552,4194,2495,
27560,4736,2496,
27561,4337,2497,
27614,4159,2498,
27615,4516,2499,
27619,4286,2500,
27620,4361,2501,
27676,5125,2502,
27693,4450,2503,
27694,5080,2504,
27695,5311,2505,
27709,4684,2506,
27710,5226,2507,
27716,5803,2508,
27762,2550,2509,
27763,4532,2510,
27764,4997,2511,
27779,4319,2512,
27781,4653,2513,
27786,4745,2514,
27843,5202,2515,
27844,5577,2516,
27845,5595,2517,
27866,3939,2518,
27867,5702,2519,
27880,5206,2520,
27881,5303,2521,
27882,6159,2522,
27944,2511,2523,
27945,3923,2524,
27946,2531,2525,
27947,4222,2526,
27948,4262,2527,
27949,4285,2528,
27950,4474,2529,
27952,4669,2530,
27955,4713,2531,
27956,4726,2532,
27957,5137,2533,
27958,5249,2534,
27959,5424,2535,
27960,5779,2536,
27961,5780,2537,
27962,6137,2538,
27967,4330,2539,
27981,6157,2540,
27986,4091,2541,
28024,2571,2542,
28025,4154,2543,
28026,6174,2544,
28030,4344,2545,
28038,4210,2546,
28044,4536,2547,
28056,5756,2548,
28059,4245,2549,
28060,5404,2550,
28102,4234,2551,
28103,4188,2552,
28104,4308,2553,
28105,4983,2554,
28106,4993,2555,
28121,5805,2556,
28122,5741,2557,
28131,6012,2558,
28180,4238,2559,
28181,4278,2560,
28182,4651,2561,
28183,4683,2562,
28184,4869,2563,
28185,5244,2564,
28186,5321,2565,
28187,5587,2566,
28203,3948,2567,
28204,4350,2568,
28257,5095,2569,
28258,5053,2570,
28259,6093,2571,
28280,4185,2572,
28317,4915,2573,
28318,5287,2574,
28319,5585,2575,
28320,5769,2576,
28329,4595,2577,
28334,4758,2578,
28340,4749,2579,
28400,2524,2580,
28401,3964,2581,
28402,4430,2582,
28403,4892,2583,
28404,4894,2584,
28405,4907,2585,
28406,5162,2586,
28411,4324,2587,
28418,4333,2588,
28424,4294,2589,
28425,5686,2590,
28426,6063,2591,
28427,4235,2592,
28483,4920,2593,
28484,5043,2594,
28485,5744,2595,
28505,4352,2596,
28507,4554,2597,
28508,4878,2598,
28559,4201,2599,
28560,4473,2600,
28561,5032,2601,
28562,5298,2602,
28563,5608,2603,
28564,6084,2604,
28565,6155,2605,
28580,5036,2606,
28585,4193,2607,
28646,4898,2608,
28647,5038,2609,
28648,5299,2610,
28649,6147,2611,
28672,5937,2612,
28673,5912,2613,
28680,5438,2614,
28685,4545,2615,
28695,5947,2616,
28696,4312,2617,
28738,4951,2618,
28739,4905,2619,
28740,5093,2620,
28741,5444,2621,
28742,5451,2622,
28743,6018,2623,
28763,6049,2624,
28771,5121,2625,
28834,4897,2626,
28835,5351,2627,
28836,5457,2628,
28837,5560,2629,
28838,5909,2630,
28839,6085,2631,
28840,6108,2632,
28878,5603,2633,
28946,4407,2634,
28947,4657,2635,
28975,5450,2636,
28980,4444,2637,
29025,2528,2638,
29026,5142,2639,
29027,6028,2640,
29028,6129,2641,
29029,5676,2642,
29030,6087,2643,
29038,4237,2644,
29052,4549,2645,
29054,4321,2646,
29094,2501,2647,
29095,4582,2648,
29096,4743,2649,
29097,5554,2650,
29124,4381,2651,
29164,5126,2652,
29178,4482,2653,
29180,4876,2654,
29222,4146,2655,
29236,5609,2656,
29268,4195,2657,
29273,4348,2658,
29282,4416,2659,
29397,5081,2660,
29398,4986,2661,
29408,5195,2662,
29413,4890,2663,
29414,5322,2664,
29444,4175,2665,
29445,5403,2666,
29461,4275,2667,
29463,3943,2668,
29468,4919,2669,
29503,2507,2670,
29518,5156,2671,
29549,2565,2672,
29560,5225,2673,
29567,5088,2674,
29568,5218,2675,
29569,5423,2676,
29606,2571,2677,
29607,5411,2678,
29622,5199,2679,
29635,5052,2680,
29671,3948,2681,
29672,4412,2682,
29673,4645,2683,
29674,6034,2684,
29693,4980,2685,
29730,4363,2686,
29731,4368,2687,
29732,4484,2688,
29733,4516,2689,
29735,4716,2690,
29736,5110,2691,
29754,4145,2692,
29780,5905,2693,
29793,3939,2694,
29794,4093,2695,
29795,4231,2696,
29796,4769,2697,
29797,4684,2698,
29837,2552,2699,
29838,4216,2700,
29839,4752,2701,
29888,4158,2702,
29946,4748,2703,
29947,5528,2704,
29989,4370,2705,
30036,4504,2706,
30043,5232,2707,
30143,4763,2708,
30144,4766,2709,
30145,5696,2710,
30146,6180,2711,
30156,4235,2712,
30157,5933,2713,
30196,2540,2714,
30198,5523,2715,
30209,5022,2716,
30216,4202,2717,
30217,5968,2718,
30228,4552,2719,
30233,5743,2720,
30263,4173,2721,
30264,4700,2722,
30265,5345,2723,
30286,5742,2724,
30319,5741,2725,
30320,5923,2726,
30324,5306,2727,
30442,5680,2728,
30800,5210,2729,
30813,4256,2730,
30814,4354,2731,
30821,4288,2732,
30822,4654,2733,
30842,3958,2734,
30843,4208,2735,
30851,4360,2736,
30857,4557,2737,
30858,5257,2738,
30871,4149,2739,
30872,4309,2740,
30873,5204,2741,
30874,5615,2742,
30906,4196,2743,
30908,4646,2744,
30909,4622,2745,
30911,5362,2746,
30945,4162,2747,
30946,4250,2748,
30947,4436,2749,
30950,5698,2750,
30951,6050,2751,
30980,2519,2752,
30981,3941,2753,
30982,4159,2754,
30983,4585,2755,
30984,5919,2756,
30987,4265,2757,
30988,5230,2758,
31209,2533,2759,
31210,4098,2760,
31211,4213,2761,
31213,4371,2762,
31214,4502,2763,
31215,4425,2764,
31216,4431,2765,
